7.86E+17,16683014, allafrica, news and information from the fast changing continent also follow allafricafrench allafricasport check allafrica on rebel mouse , 2016-10-13,6:36:22, kenyan authors favourites for nobel literature prize , africa, allafrica com,3, #Kenya, ,2
8.81E+17,21917202, uatrav, we re the student run newspaper at the university of arkansas check here for breaking news and witty banter , 2017-06-29,19:25:01, rt 2 2 if additional delays occur current permits remain valid until the new system is working permit holders will receiv , fayetteville ar, twitter for iphone,2, , @andr3afaith:,0
9.02E+17,28489820, mansfieldnj, this is the twitter account for the mansfield news journal in mansfield ohio we re your news source for richland and surrounding counties , 2017-08-28,2:30:07, car bursts into flames after monroe township crash , mansfield ohio, dlvr it,0, , ,0
3.63E+17,17948831, westportnow, westport connecticut s 24 7 news and information source since 2003, 2013-08-01,22:24:22, former mansion clam house owner gets 48 months westport connecticut , westport conn , facebook,0, , ,0
2.96E+17,110490947, thelct, award winning ct newspaper , 2013-01-28,21:11:15, gun rights advocates shout at dad of 6 year old victim at hearing , new milford ct, tweetdeck,0, #Newtown#Connecticut#SandyHook, ,0
7.03E+17,67350803, fairfieldsun, news of fairfield conn , 2016-02-25,1:33:32, ridgefield within 32 27 with 3 51 left third 9 2 run time warde, fairfield ct, twitter for iphone,2, #fciac#ctgb, @RidgefieldPress,1
4.21E+17,57264785, nbbj, north bay business journal for sonoma napa marin solano counties , 2014-01-07,17:50:50, agilent to be renamed keysight , santa rosa california, twitterfeed,2, , ,0
8.48E+17,34700777, sfexaminer, local breaking news from san francisco since 1865 subscribe mobile app , 2017-04-02,3:46:00, i live at the corner of needles and diarrhea via , san francisco ca, tweetdeck,2, , @BrokeAssStuart,2
8.41E+17,23092822, sacbiz, the sacramento business journal covers business news in the four county sacramento region , 2017-03-14,0:04:27, using skype for business these tips will help , sacramento, twitter web client,0, , ,0
8.11E+17,18865814, baydailynews, the peninsula s best daily news source covering palo alto menlo park atherton redwood city mountain view los altos and other area communities , 2016-12-21,2:11:27, menlo park police nab 2 juveniles in residential burglaries , menlo park ca, tweetdeck,0, , ,0
4.88E+17,293792211, mendocinobeacon, a weekly newspaper based out of mendocinotown in mendocino county ca , 2014-07-12,0:12:48, tgif at the mendocino coast botanical gardens succulent garden , mendocino ca, facebook,0, , ,0
5.96E+17,393557217, jobs4lawyers, see the los angeles san francisco daily journal web site for law firm corporate counsel government jobs for lawyers and other legal professionals , 2015-05-05,15:46:55, nevada county seeks w 1 3 yrs exp for mix of advisory amp lit tasks in statewide municipal practice , california, twitter web client,0, #Associate, ,0
2.77E+17,48625268, hollisternews, where san benito county news sports and features happen daily, 2012-12-06,18:17:50, shop hop raffle winners announced the holiday cheer shop hop brought out many consumers to local shops in san b , hollister ca, twitterfeed,0, , ,0
3.93E+17,18345112, auburnjournal, news sports and community for the auburn area since 1872 , 2013-10-22,18:30:15, medication take back day coming this weekend , auburn california, hootsuite,0, , ,0
2.77E+15,17761820, azbiz, inside tucson business is a weekly newspaper featuring business news and opinion from southern arizona , 2010-11-11,16:59:32, learn more about local microfinance , tucson az, facebook,0, , ,0
1.71E+17,22528819, maricopamonitor, the official twitter page of the maricopa monitor a publication of casa grande valley newspapers inc , 2012-02-19,12:33:49, city departure nixon resigns from city post community services director john nixon will resign early next mont , maricopa az, twitterfeed,0, , ,0
5.96E+17,127656904, seadailycitizen, a newspaper serving searcy and white county since 1854 contact us here by dm or at 501 268 8621 follows and rts are not endorsements , 2015-05-07,21:08:32, harding athletics goodspeed golik and zaborowska named all academic lsc , searcy ark , twitter web client,0, , ,0
7.82E+17,1115008843, the jt breeze, covering johnstown and milliken colo since 1904 the breeze is a newspaper available in print on thursdays and 24 7 online at , 2016-10-01,3:06:16, here it is 4th and 14 for lphs with 31 seconds clocked stopped punt goes to the lphs 49 cam picks up 19 ball on the 30 , johnstown co, twitter web client,1, , ,3
8.33E+17,12837932, csgazette, 2014 pulitzer prize winner and colorado s second largest newspaper delivering the news from cosprings news tips , 2017-02-17,20:55:02, family s elaborate lifestyle is a logistical nightmare at expense , colorado springs, socialnewsdesk,0, #taxpayer, ,4
5.61E+17,21304166, californiaaggie, the california aggie is a student run independent publication at uc davis est 1915, 2015-01-30,4:03:15, rt asucd to vote on divestment tonight bill calls for uc to divest from companies profiting from israel s illegal occup , davis ca, twitter web client,3, , @scottzaballsoup:,0
4.36E+17,131349500, ocstandard, the orange county city guide, 2014-02-18,8:30:57, gloria romero charter schools surging in us california ocregister subscription gloria romero charter s , orange county california, twitterfeed,0, , ,0
7.85E+17,14609072, recordnet,  is the website of the record in stockton calif serving san joaquin county the mother lode follow staff here , 2016-10-08,1:55:43, we re live now with coverage of week 6 high school football games with live updates from games videos photos , stockton ca, facebook,0, , ,0
5.36E+17,109387098, unaflorala, the flor ala is published biweekly except holidays exam periods or summer term by una students views expressed here do not necessarily reflect those of una , 2014-11-20,21:33:10, meeting is underway student jacob ezell is speaking in favor of gender neutral restrooms , florence al, twitter for iphone,1, , ,0
7.94E+17,99814106, hartselleenq, covering hartselle and morgan county alabama , 2016-11-03,16:47:24, domestic situation led to drug arrests hospitalization , hartselle al, hartselle enquirer,0, , ,0
22675280711,43127893, atmoreadvance, serving the residents of atmore and escambia counties, 2010-09-01,3:34:58, names released of three killed in deadly flomaton crash three people are dead after a terrible accident in whic , atmore alabama, twitterfeed,0, , ,0
8.52E+17,15110431, reutersscience, from newly charted astronomical anomalies at the far reaches of the universe to the rise of nanotechnology nobody covers science like , 2017-04-12,16:30:04, uk s daily mail to pay melania trump damages over modeling claims , , trueanthem,5, , ,3
9.01E+17,8942262, newsobserver, the news observer brings you the best news sports photos and video for raleigh durham chapel hill cary and central and eastern north carolina , 2017-08-24,18:40:00, intensifies faster that previously forecast , raleigh n c , tweetdeck,1, , ,0
8.75E+17,17871626, dailyjeff, southeastern ohio s greatest home news organization covering guernsey noble muskingum belmont tuscarawas counties , 2017-06-14,14:13:08, rt i am on the team but left prior to the shooting to head to the office i am unharmed , cambridge ohio, twitter web client,38, , @RepBillJohnson:,0
8.70E+17,1344951, wired, wired is where tomorrow is realized , 2017-06-02,0:51:37, all plants reflect an ultraviolet light that s invisible to the human eye this remarkable photo series shows it , san francisco new york, socialflow,193, , ,330
8.32E+17,20998647, weatherchannel, daily weather news tidbits video and alerts from the weather channel itsamazingoutthere, 2017-02-16,11:43:54, rt for a few days in february if the sky is clear when the sun sets horsetail fall lights up and glows like cc yosemitenps , atlanta ga, twitter web client,62, #fire., @AMHQ:@YosemiteNPS…,0
9.03E+17,72646689, mywebtimes, breaking news and more from the times in ottawa and streator ill , 2017-08-31,20:57:21, rt i spoke with both of them and a national consultant earlier this month for our own story on vacant storefront trend , ottawa streator il, twitter for mac,1, , @tt_bbader:,0
8.74E+17,1917731, thehill, the hill is the premier source for policy and political news follow for tweets on what s happening in washington breaking news and retweets of our reporters , 2017-06-11,10:11:06, apple ceo tim cook jokes that college students hacked trump s twitter , washington dc, socialflow,22, , ,30
8.62E+17,8.29E+17, chaffeybreeze, providing stock updates and other timely headlines, 2017-05-09,23:15:46, electronic arts inc ea receives neutral rating from bank of america corp , , zapier com,0, , ,0
8.98E+17,14085040, miamiherald, the news every day your way instagram facebook snapchat miamiherald, 2017-08-17,20:36:00, being himself baptist minister comes out now a miami leader for lgbtq rights , miami fl, tweetdeck,7, , ,9
8.99E+17,19312573, sgvtribune, local news matters we cover breaking news and local news in the san gabriel valley localnewsmatters, 2017-08-21,0:12:05, dodgers at pirates monday game time tv channel and starting pitchers , monrovia ca, dlvr it,0, , ,0
8.92E+17,21780652, pittsburghpg, the pittsburgh post gazette serving western pa for over 200 years , 2017-08-01,17:13:19, rt i got to write about one of my favorite topics for sunday s the great lakes , pittsburgh pa , tweetdeck,2, #…, @KateGiammarise:@PittsburghPG,0
8.84E+17,1114319616, irishtimesworld, news tweets and retweets from irishtimes world correspondents and contributors around the globe , 2017-07-10,17:34:06, iraqi prime minister formally declares victory over isis in mosul , , dlvr it,2, , ,5
8.76E+17,28594128, newspressnow, official twitter account for the st joseph news press also follow npnowtv for updates from nbc 21 knpg and fox 26 knpn , 2017-06-17,23:30:00,  juneteenth celebrates us as a whole , st joseph mo , socialnewsdesk,0, , ,0
8.89E+17,30261067, cnet, cnet is the place to find out what s happening in tech and why it matters , 2017-07-23,6:05:08, hit the limit on devices accessing apple music here s what you need to do , san francisco, trueanthem,6, , ,16
9.05E+17,59540932, orbike, find your next ride our newsletter reaches 40 000 cyclists in oregon washington event news riding tips bike style keepriding, 2017-09-06,17:40:09, so many treasures lost so much habitat destroyed wildfires are often a natura , portland or, hootsuite,0, , @Tribe503@NWTrailAlliance,2
8.95E+17,74796290, kinstonfp, newspaper for kinston nc, 2017-08-09,21:01:01, you will be shocked to see what this man is accused of doing , kinston nc, twitter web client,0, #crimenews, ,1
8.70E+17,20732804, morningjournal, serving lorain and western cuyahoga counties get breaking news sports and entertainment coverage that fits your life , 2017-05-31,20:00:03, coach steve kerr is wondering why the are the underdogs they re the champions we re not ,  t 41 35179 82 119916, tweetdeck,0, #Cavs, ,0
7.20E+17,209172858, arlenebynonshow, host of the arlene bynon show heard live weekdays from 10am 12pm edt on siriusxm s sxmcanadatalks 167, 2016-04-13,21:33:11, joined by right now on to discuss the and , toronto canada, twitter web client,2, #LeapManifesto#NDP2016, @TerryGlavin@SXMCanadaTalks,0
7.28E+17,309866817, murray langdon, executive director communications alberta environment parks mount royal comms rru mba alum univ instructor, 2016-05-05,3:51:37, good luck to all come back safely , edmonton alberta, twitter for iphone,4, #ymmfire#FortMacFire#ymm, ,3
7.28E+17,24353636, acantlenl, youtube producer cbcnl doc writer atlanticstream co host writersatwp vice chair sjiwff geek ladycove, 2016-05-04,17:11:19, rt photos pyrocumulus cloud captured by pilot mark shepherd see more images here , st john s nl, twitter for iphone,125, #ymmfire, @weathernetwork:,0
7.28E+17,169981964, kiranmk0822, communications coord fmpsd freelance journalist tedx speaker president co founder whdymm pr director northwordymm board member norlightshealth hijabi , 2016-05-04,4:37:00, heartening to see fire trucks heading north to thanks alberta we need you,  ymm, twitter for iphone,13, #ymm.#ymmfire, ,14
7.28E+17,433927624, youngell7, a nehiyaw passionate about addressing social issues through collaboration and engagement of community also a fan of oilers and esks , 2016-05-04,0:24:14, rt breaking all of fort mcmurray now under mandatory evacuation, , twitter for iphone,176, #ymm#ymmfire, @ctvedmonton:@RMWoodBuffalo.,0
7.28E+17,104626843, ramfire55, skywarn canwarn storm spotter devotion to diverse service within a contingency of emergency service formats safety don t follow your dreams chase them, 2016-05-06,6:28:09, rt thank you mr allen a truly amazing guy with an outstanding team , , twitter for ipad,7, , @FMPSDOM:,0
7.29E+17,2333660318, mommylovejoy, mother wife innocent casualty of two crop dusting dogs favorite colour is fountain tire blue followed closely by fountain tire yellow , 2016-05-07,3:04:25, rt massive convoy of diversified transport buses head from firefighter staging area , , twitter for android,19, #ymmfire, @DavidEwasukCTV:,0
7.29E+17,2843292267, ssharilynpierce, creative knowledge seeker mindful educator loving mother, 2016-05-08,15:55:03, rt i cannot express my gratitude enough for the heroes working to contain this wildfire , calgary alberta, twitter for android,912, #ymmfire#fortmacfire, @RachelNotley:,0
7.30E+17,123926189, medical91, m d mph was a m d in a third world country , 2016-05-10,15:56:00, rt officers canvasing fort mcmurray are finding all kinds of new friends today , canada usa , twitter web client,897, #YMMfire, @RCMPAlberta:,0
7.32E+17,7.31E+17, call310fire, providing daily fire updates, 2016-05-16,14:45:52,  we have a ridiculous amount of clothes , canada, tweetdeck,0, #yeg#ymmfire#alberta411#wildfire, ,0
